"","UserId","last_purchase","recency","frequency","momentary","one_time","avg_per_purchase","r","f","m","groupRFM","score","segment_recency","segment_frequency","segment_momentary"
"1766","329238",2018-12-30,1.77083333333333,1,1355,"One-timer",1355.4,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1767","329826",2018-12-19,12.7708333333333,4,4568,"More than once",1142.025,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1768","330330",2018-12-17,14.7708333333333,3,3979,"More than once",1326.32,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1769","330414",2018-10-29,63.7708333333333,2,5042,"More than once",2520.99,1,1,1,111,3,"Frequent","B. Regular","Best"
"1770","330519",2018-12-16,15.7708333333333,1,1453,"One-timer",1452.84,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1771","330834",2018-12-31,0.770833333333333,3,2126,"More than once",708.72,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1772","330876",2018-12-21,10.7708333333333,4,2285,"More than once",571.2375,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1773","330897",2018-12-17,14.7708333333333,2,2502,"More than once",1250.82,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1774","331002",2018-12-17,14.7708333333333,2,2483,"More than once",1241.31,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1775","331044",2018-11-24,37.7708333333333,6,12333,"More than once",2055.57,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1776","331086",2018-12-18,13.7708333333333,1,1729,"One-timer",1728.84,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1777","331128",2018-10-28,64.7708333333333,3,2175,"More than once",724.84,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1778","331254",2018-12-14,17.7708333333333,1,1153,"One-timer",1153.17,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1779","331779",2018-12-07,24.7708333333333,3,1910,"More than once",636.68,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1780","331800",2018-11-05,56.7708333333333,2,2519,"More than once",1259.385,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1781","331863",2018-12-31,0.770833333333333,1,2199,"One-timer",2199,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1782","332010",2018-12-04,27.7708333333333,4,5968,"More than once",1492.0125,1,1,1,111,3,"Frequent","B. Regular","Best"
"1783","332052",2018-11-05,56.7708333333333,5,5997,"More than once",1199.484,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1784","332115",2018-12-19,12.7708333333333,5,8255,"More than once",1650.984,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1785","332346",2018-12-26,5.77083333333333,3,6978,"More than once",2326.06,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1786","332409",2018-11-13,48.7708333333333,2,1520,"More than once",759.84,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1787","332451",2018-12-24,7.77083333333333,3,2882,"More than once",960.61,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1788","332514",2018-12-12,19.7708333333333,4,8723,"More than once",2180.8425,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1789","332577",2018-12-18,13.7708333333333,1,1298,"One-timer",1298.49,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1790","332640",2018-12-24,7.77083333333333,2,824,"More than once",411.84,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1791","332661",2018-12-10,21.7708333333333,4,5842,"More than once",1460.61,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1792","332913",2018-12-31,0.770833333333333,1,229,"One-timer",229.17,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1793","333186",2018-11-11,50.7708333333333,1,919,"One-timer",919.44,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1794","333354",2018-12-19,12.7708333333333,7,16569,"More than once",2367.00428571429,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1795","333585",2018-11-19,42.7708333333333,1,1831,"One-timer",1830.6,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1796","333606",2018-12-22,9.77083333333333,1,594,"One-timer",594.42,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1797","333648",2018-12-02,29.7708333333333,1,755,"One-timer",755.01,1,1,1,111,3,"Frequent","C. Returing customer","worst"
"1798","334530",2018-12-15,16.7708333333333,1,1944,"One-timer",1944.3,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1799","334677",2018-12-18,13.7708333333333,1,701,"One-timer",700.92,1,1,1,111,3,"Highly Active","C. Returing customer","worst"
"1800","334698",2018-10-31,61.7708333333333,5,2253,"More than once",450.66,1,1,1,111,3,"Frequent","A. Stellar customer","Top 50%"
"1801","334887",2018-11-30,31.7708333333333,1,9600,"One-timer",9600.3,1,1,1,111,3,"Frequent","C. Returing customer","Best"
"1802","335118",2018-12-08,23.7708333333333,1,291,"One-timer",290.73,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1803","335475",2018-11-28,33.7708333333333,1,1926,"One-timer",1925.64,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1804","335538",2018-12-05,26.7708333333333,1,3886,"One-timer",3885.72,1,1,1,111,3,"Frequent","C. Returing customer","Best"
"1805","335580",2018-11-24,37.7708333333333,3,9170,"More than once",3056.72,1,1,1,111,3,"Frequent","B. Regular","Best"
"1806","335874",2018-12-28,3.77083333333333,1,1396,"One-timer",1396.38,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1807","335916",2018-11-24,37.7708333333333,6,4355,"More than once",725.915,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1808","336651",2018-11-20,41.7708333333333,2,1579,"More than once",789.69,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1809","336756",2018-11-25,36.7708333333333,2,3059,"More than once",1529.49,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1810","336840",2018-12-17,14.7708333333333,3,5038,"More than once",1679.24,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1811","337092",2018-12-28,3.77083333333333,1,933,"One-timer",933.12,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1812","337680",2018-12-01,30.7708333333333,2,685,"More than once",342.48,1,1,1,111,3,"Frequent","B. Regular","NA"
"1813","337701",2018-12-26,5.77083333333333,5,12056,"More than once",2411.238,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1814","337743",2018-11-12,49.7708333333333,2,5439,"More than once",2719.53,1,1,1,111,3,"Frequent","B. Regular","Best"
"1815","337932",2018-10-29,63.7708333333333,3,3041,"More than once",1013.56,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1816","337953",2018-11-06,55.7708333333333,1,71,"One-timer",70.8,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1817","338058",2018-11-25,36.7708333333333,7,8074,"More than once",1153.44857142857,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1818","338121",2018-12-12,19.7708333333333,1,4355,"One-timer",4354.77,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1819","338184",2018-12-21,10.7708333333333,1,1235,"One-timer",1235.16,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1820","338226",2018-12-17,14.7708333333333,1,432,"One-timer",431.88,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1821","338268",2018-11-28,33.7708333333333,1,3033,"One-timer",3033.18,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1822","338520",2018-12-23,8.77083333333333,4,5497,"More than once",1374.3,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1823","338541",2018-12-25,6.77083333333333,2,3619,"More than once",1809.675,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1824","338562",2018-10-31,61.7708333333333,3,1237,"More than once",412.44,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1825","338583",2018-12-31,0.770833333333333,1,1533,"One-timer",1532.64,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1826","338751",2018-12-31,0.770833333333333,6,12118,"More than once",2019.71,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1827","338856",2018-12-23,8.77083333333333,3,2177,"More than once",725.54,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1828","338940",2018-12-17,14.7708333333333,2,2523,"More than once",1261.38,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1829","338961",2018-11-24,37.7708333333333,1,2397,"One-timer",2397.12,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1830","339360",2018-12-17,14.7708333333333,2,2809,"More than once",1404.63,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1831","339591",2018-12-23,8.77083333333333,1,97,"One-timer",97.2,1,1,1,111,3,"Highly Active","C. Returing customer","worst"
"1832","339612",2018-11-17,44.7708333333333,5,5316,"More than once",1063.2,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1833","339675",2018-11-18,43.7708333333333,4,3647,"More than once",911.79,1,1,1,111,3,"Frequent","B. Regular","Best"
"1834","339759",2018-12-22,9.77083333333333,1,929,"One-timer",928.83,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1835","339801",2018-12-09,22.7708333333333,1,2011,"One-timer",2011.2,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1836","339822",2018-12-10,21.7708333333333,4,29226,"More than once",7306.53,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1837","339843",2018-12-15,16.7708333333333,1,959,"One-timer",958.68,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1838","339864",2018-12-18,13.7708333333333,6,5160,"More than once",859.935,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1839","340158",2018-12-07,24.7708333333333,1,1502,"One-timer",1502.28,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1840","340263",2018-12-24,7.77083333333333,4,2530,"More than once",632.445,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1841","340326",2018-12-28,3.77083333333333,4,1622,"More than once",405.555,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1842","340389",2018-11-24,37.7708333333333,5,8797,"More than once",1759.416,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1843","340431",2018-11-24,37.7708333333333,1,2562,"One-timer",2562.42,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1844","340473",2018-12-04,27.7708333333333,1,488,"One-timer",488.16,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1845","340515",2018-12-02,29.7708333333333,1,804,"One-timer",803.52,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1846","340704",2018-12-25,6.77083333333333,4,4256,"More than once",1063.9725,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1847","340809",2018-11-25,36.7708333333333,2,4648,"More than once",2323.92,1,1,1,111,3,"Frequent","B. Regular","Best"
"1848","340893",2018-12-11,20.7708333333333,3,1941,"More than once",646.92,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1849","340956",2018-12-04,27.7708333333333,1,1566,"One-timer",1565.64,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1850","341019",2018-12-26,5.77083333333333,2,761,"More than once",380.52,1,1,1,111,3,"Highly Active","B. Regular","NA"
"1851","341208",2018-12-21,10.7708333333333,1,623,"One-timer",622.8,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1852","341229",2018-12-30,1.77083333333333,5,7360,"More than once",1471.92,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1853","341313",2018-12-16,15.7708333333333,2,13610,"More than once",6804.78,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1854","341586",2018-12-09,22.7708333333333,7,3212,"More than once",458.82,1,1,1,111,3,"Highly Active","A. Stellar customer","Top 50%"
"1855","341628",2018-12-11,20.7708333333333,2,2040,"More than once",1019.85,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1856","341838",2018-11-12,49.7708333333333,1,3232,"One-timer",3232.44,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1857","341901",2018-12-10,21.7708333333333,1,6129,"One-timer",6129.36,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1858","342489",2018-11-06,55.7708333333333,2,2798,"More than once",1398.78,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1859","342636",2018-12-18,13.7708333333333,7,12258,"More than once",1751.1,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1860","342741",2018-12-10,21.7708333333333,3,909,"More than once",303.06,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1861","343140",2018-11-05,56.7708333333333,1,1714,"One-timer",1713.66,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1862","343182",2018-12-07,24.7708333333333,4,1229,"More than once",307.365,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1863","343434",2018-12-09,22.7708333333333,1,1689,"One-timer",1688.73,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1864","343623",2018-12-29,2.77083333333333,1,125,"One-timer",124.56,1,1,1,111,3,"Highly Active","C. Returing customer","worst"
"1865","343770",2018-11-30,31.7708333333333,4,4776,"More than once",1194.12,1,1,1,111,3,"Frequent","B. Regular","Best"
"1866","343854",2018-12-16,15.7708333333333,2,1444,"More than once",722.115,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1867","343980",2018-12-21,10.7708333333333,1,8635,"One-timer",8634.75,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1868","344043",2018-12-08,23.7708333333333,2,2890,"More than once",1445.19,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1869","344064",2018-11-23,38.7708333333333,2,2536,"More than once",1267.83,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1870","344085",2018-12-22,9.77083333333333,3,2349,"More than once",783.12,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1871","344169",2018-12-29,2.77083333333333,4,6663,"More than once",1665.8475,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1872","344274",2018-12-26,5.77083333333333,5,1905,"More than once",380.976,1,1,1,111,3,"Highly Active","A. Stellar customer","Top 50%"
"1873","344295",2018-12-22,9.77083333333333,5,4626,"More than once",925.248,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1874","344400",2018-11-18,43.7708333333333,1,1306,"One-timer",1306.29,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1875","344484",2018-12-12,19.7708333333333,1,1769,"One-timer",1768.92,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1876","344652",2018-12-29,2.77083333333333,1,490,"One-timer",489.81,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1877","344673",2018-12-26,5.77083333333333,1,1172,"One-timer",1172.1,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1878","344799",2018-10-31,61.7708333333333,6,3865,"More than once",644.135,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1879","345009",2018-11-06,55.7708333333333,1,1178,"One-timer",1178.28,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1880","345030",2018-12-25,6.77083333333333,1,713,"One-timer",713.22,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1881","345072",2018-12-18,13.7708333333333,1,641,"One-timer",640.68,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1882","345261",2018-12-15,16.7708333333333,2,1397,"More than once",698.52,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1883","345471",2018-11-25,36.7708333333333,1,1532,"One-timer",1531.56,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1884","345555",2018-12-19,12.7708333333333,7,8350,"More than once",1192.87714285714,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1885","345576",2018-11-13,48.7708333333333,5,7791,"More than once",1558.11,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1886","345702",2018-12-09,22.7708333333333,3,563,"More than once",187.68,1,1,1,111,3,"Highly Active","B. Regular","NA"
"1887","345828",2018-12-08,23.7708333333333,1,52,"One-timer",51.75,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1888","345870",2018-12-31,0.770833333333333,4,2769,"More than once",692.2125,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1889","345975",2018-11-24,37.7708333333333,3,2078,"More than once",692.58,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1890","346017",2018-12-19,12.7708333333333,7,9968,"More than once",1424.06142857143,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1891","346080",2018-12-07,24.7708333333333,1,2730,"One-timer",2730,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1892","346185",2018-12-05,26.7708333333333,1,1326,"One-timer",1325.94,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1893","346353",2018-12-03,28.7708333333333,4,3780,"More than once",945.06,1,1,1,111,3,"Frequent","B. Regular","Best"
"1894","346563",2018-11-06,55.7708333333333,4,6778,"More than once",1694.475,1,1,1,111,3,"Frequent","B. Regular","Best"
"1895","346815",2018-12-30,1.77083333333333,5,8358,"More than once",1671.588,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1896","346878",2018-12-21,10.7708333333333,2,1289,"More than once",644.58,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1897","347067",2018-12-01,30.7708333333333,1,612,"One-timer",611.79,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1898","347256",2018-11-02,59.7708333333333,1,1712,"One-timer",1712.25,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1899","347382",2018-12-29,2.77083333333333,1,276,"One-timer",275.64,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1900","347550",2018-11-04,57.7708333333333,5,9344,"More than once",1868.874,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1901","347571",2018-11-17,44.7708333333333,3,3537,"More than once",1178.88,1,1,1,111,3,"Frequent","B. Regular","Best"
"1902","347676",2018-12-16,15.7708333333333,7,12564,"More than once",1794.81428571429,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1903","347823",2018-12-29,2.77083333333333,1,3802,"One-timer",3801.84,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1904","348033",2018-11-28,33.7708333333333,2,2385,"More than once",1192.29,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1905","348054",2018-12-11,20.7708333333333,1,1743,"One-timer",1743.12,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1906","348222",2018-10-30,62.7708333333333,1,49,"One-timer",48.6,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1907","348264",2018-12-02,29.7708333333333,2,3976,"More than once",1988.25,1,1,1,111,3,"Frequent","B. Regular","Best"
"1908","348369",2018-12-11,20.7708333333333,3,1754,"More than once",584.58,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1909","348411",2018-12-14,17.7708333333333,1,961,"One-timer",961.2,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1910","348474",2018-12-07,24.7708333333333,1,734,"One-timer",733.92,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1911","348495",2018-12-21,10.7708333333333,1,1267,"One-timer",1267.35,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1912","348663",2018-12-08,23.7708333333333,2,2446,"More than once",1223.205,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1913","348873",2018-12-12,19.7708333333333,1,2450,"One-timer",2449.62,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1914","349041",2018-12-31,0.770833333333333,4,3625,"More than once",906.165,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1915","349104",2018-12-02,29.7708333333333,2,3078,"More than once",1539.15,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1916","349167",2018-12-03,28.7708333333333,1,1471,"One-timer",1471.38,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1917","349209",2018-12-09,22.7708333333333,2,1294,"More than once",646.845,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1918","349461",2018-11-07,54.7708333333333,1,651,"One-timer",650.88,1,1,1,111,3,"Frequent","C. Returing customer","worst"
"1919","349650",2018-12-11,20.7708333333333,1,2249,"One-timer",2248.92,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1920","349692",2018-12-24,7.77083333333333,5,27488,"More than once",5497.596,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1921","350007",2018-12-14,17.7708333333333,2,2044,"More than once",1022.205,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1922","350154",2018-12-28,3.77083333333333,2,1226,"More than once",613.095,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1923","350301",2018-12-05,26.7708333333333,5,6120,"More than once",1223.904,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1924","350385",2018-12-21,10.7708333333333,2,610,"More than once",304.83,1,1,1,111,3,"Highly Active","B. Regular","NA"
"1925","350469",2018-12-07,24.7708333333333,2,854,"More than once",426.87,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1926","350490",2018-12-10,21.7708333333333,2,920,"More than once",460.2,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1927","350553",2018-12-14,17.7708333333333,2,1989,"More than once",994.38,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1928","350889",2018-11-28,33.7708333333333,5,10211,"More than once",2042.22,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1929","351015",2018-12-04,27.7708333333333,1,106,"One-timer",105.6,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1930","351183",2018-11-21,40.7708333333333,2,2137,"More than once",1068.69,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1931","351330",2018-12-30,1.77083333333333,3,2414,"More than once",804.71,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1932","351414",2018-12-30,1.77083333333333,3,2147,"More than once",715.8,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1933","351435",2018-12-04,27.7708333333333,5,7653,"More than once",1530.696,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1934","351477",2018-12-29,2.77083333333333,1,1737,"One-timer",1736.64,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1935","351813",2018-12-24,7.77083333333333,1,785,"One-timer",784.53,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1936","351855",2018-10-29,63.7708333333333,3,4794,"More than once",1597.9,1,1,1,111,3,"Frequent","B. Regular","Best"
"1937","351918",2018-12-17,14.7708333333333,1,1929,"One-timer",1929.12,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1938","351981",2018-11-16,45.7708333333333,1,978,"One-timer",977.52,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1939","352170",2018-12-25,6.77083333333333,5,3381,"More than once",676.134,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1940","352233",2018-12-25,6.77083333333333,1,667,"One-timer",666.87,1,1,1,111,3,"Highly Active","C. Returing customer","worst"
"1941","352254",2018-12-15,16.7708333333333,4,2615,"More than once",653.7675,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1942","352296",2018-12-22,9.77083333333333,1,1406,"One-timer",1405.53,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1943","352317",2018-12-02,29.7708333333333,2,793,"More than once",396.675,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1944","352338",2018-12-08,23.7708333333333,2,962,"More than once",481.11,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1945","352380",2018-11-12,49.7708333333333,2,1607,"More than once",803.295,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1946","352653",2018-12-25,6.77083333333333,1,853,"One-timer",853.38,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1947","352716",2018-11-23,38.7708333333333,1,1188,"One-timer",1188.3,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1948","352863",2018-12-17,14.7708333333333,1,1004,"One-timer",1003.92,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1949","352926",2018-11-09,52.7708333333333,4,3287,"More than once",821.805,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1950","352968",2018-11-13,48.7708333333333,2,924,"More than once",462.12,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1951","353136",2018-11-09,52.7708333333333,4,2120,"More than once",530.055,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1952","353220",2018-11-17,44.7708333333333,1,1883,"One-timer",1883.04,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1953","353346",2018-12-31,0.770833333333333,1,1595,"One-timer",1594.86,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1954","353388",2018-10-31,61.7708333333333,1,336,"One-timer",336.12,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1955","353682",2018-11-12,49.7708333333333,3,4518,"More than once",1506.04,1,1,1,111,3,"Frequent","B. Regular","Best"
"1956","353808",2018-12-30,1.77083333333333,1,1203,"One-timer",1203.48,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1957","354081",2018-12-23,8.77083333333333,2,872,"More than once",435.78,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1958","354312",2018-12-05,26.7708333333333,2,3423,"More than once",1711.29,1,1,1,111,3,"Frequent","B. Regular","Best"
"1959","354375",2018-12-15,16.7708333333333,5,8978,"More than once",1795.548,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1960","354438",2018-11-28,33.7708333333333,1,21,"One-timer",20.94,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1961","354501",2018-12-16,15.7708333333333,1,1800,"One-timer",1800,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1962","354522",2018-12-16,15.7708333333333,3,2920,"More than once",973.24,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1963","354795",2018-12-18,13.7708333333333,1,757,"One-timer",757.29,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1964","355026",2018-12-01,30.7708333333333,4,2430,"More than once",607.5375,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1965","355089",2018-12-10,21.7708333333333,1,815,"One-timer",815.4,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1966","355341",2018-12-21,10.7708333333333,1,650,"One-timer",649.74,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1967","355572",2018-12-29,2.77083333333333,1,720,"One-timer",719.94,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1968","355614",2018-12-28,3.77083333333333,2,3530,"More than once",1764.9,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1969","355740",2018-12-30,1.77083333333333,3,12182,"More than once",4060.76,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1970","355992",2018-11-03,58.7708333333333,1,791,"One-timer",790.77,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1971","356139",2018-11-25,36.7708333333333,1,672,"One-timer",672.33,1,1,1,111,3,"Frequent","C. Returing customer","worst"
"1972","356538",2018-12-05,26.7708333333333,1,968,"One-timer",968.1,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1973","356622",2018-12-22,9.77083333333333,1,1816,"One-timer",1816.5,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1974","356664",2018-11-24,37.7708333333333,2,16953,"More than once",8476.44,1,1,1,111,3,"Frequent","B. Regular","Best"
"1975","357042",2018-11-27,34.7708333333333,3,6036,"More than once",2011.98,1,1,1,111,3,"Frequent","B. Regular","Best"
